Operation Name,Operation Type,Address,City,Total Floor Area,Avg hrs per wk,Annual Flow,Electricity,Natural Gas,GHG Emissions,Energy Intensity
North York Central Office,"Administrative offices and related facilities, including municipal council chambers",1117 Finch Ave.W,Toronto,18934,70,0,523358.6025,33812.15882,"86,933",46.5
North York Memorial Hall,Community centres,5120 Yonge,Toronto,10473,100,0,231193.03,14196.89229,"37,005",36.4
Oakridge C.C,Community centres,63 Pharmacy Ave,Toronto,18600,100,0,322632.5781,27722.00706,"66,590",33.1
Oakdale VIllage Park,Other,88 fred young dr,North York,0,100,0,2565.992056,0,113,
Oates Park,Other,10 Oates Dr,Toronto,0,100,0,4120.910464,0,181,
Old City Hall,"Administrative offices and related facilities, including municipal council chambers",60 Queen St.W.,Toronto,350494,70,0,3064423.69,0,"916,559",22.6
Old City Hall - Cenotaph,Other,60 Queen St W,Toronto,0,168,0,9089.294267,0,400,
O'Connor C.C,Community centres,1386 Victoria Park Ave,Toronto,16254,100,0,237197.4026,38092.75478,"82,432",39.3
Otter Creek Park,Other,140 Cheritan Ave,Toronto,3035,100,0,341462.7348,0,"15,024",112.5
Olympic Island Buildings,Other,0 Olympic Isld,Toronto,4725,100,0,60704.97788,0,"2,671",12.8
Oakcrest Park,Other,20 Oakcrest Av /Park,Toronto,183,100,0,4707.908311,0,207,25.7
Ourland Pool (outdoor),Other,36 Ourland Ave,Toronto,1098,100,0,53443.43234,9991,"21,235",144.7
Oriole Parks Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",2747 Old Leslie St,Toronto,13046,70,0,90993.19725,0,"4,004",7
Oriole Arena & R.C,Indoor recreational facilities,2975 Don Mills Rd.,Toronto,64347,100,0,1246917.76,85492.21964,"216,445",33.4
Oriole Yd- Signs and Markings,"Storage facilities where equipment or vehicles are maintained, repaired or stored",2755 Old Leslie Street,Toronto,16264,70,0,9615.558964,37473.70952,"71,248",24.9
Oriole Yd- Works,"Storage facilities where equipment or vehicles are maintained, repaired or stored",2751 Old Leslie St.,Toronto,26759,70,0,239965.3979,56491.60096,"117,328",31.3
Oriole Park WR,Other,201 Oriole Pky,Toronto,377,100,0,10133.02669,0,446,26.9
Osler Playground,Other,95 Argyle St,Toronto,183,100,0,6816.9875,0,300,37.3
Other Traffic Control Signal Lig,Other,Various Locations,Toronto,0,168,0,41934.76877,0,"1,845",
Ourland Community Ctr,Community centres,18 Ourland Ave,Toronto,9451,100,0,224709.3855,20757.57647,"49,119",47
Oakwood Village,Public libraries,341 Oakwood Ave.,Toronto,17287,70,0,147462.725,10465.27273,"26,268",14.9
Pape Danforth,Public libraries,701 Pape Ave.,Toronto,8181,70,0,146799.6997,10704.05096,"26,690",31.8
Police Academy,Police stations and associated offices and facilities,70 Birmingham Street,Toronto,302735,168,0,3040172.18,578364.831,"1,226,877",30.2
Pape Avenue Multiuse Building,"Administrative offices and related facilities, including municipal council chambers",126 Pape Ave,Toronto,9365,70,0,77227.83612,22313.87706,"45,571",33.4
Pape Ave Playground,Other,979 Gerrard St E,Toronto,0,100,0,6308.073765,0,278,
Borough of North York Park,Other,30 Elkhorn Dr.,Toronto,0,100,0,37901.79176,3321.690885,"7,946",
Parklawn Pool/Rink,Other,340 Park Lawn Rd,Toronto,5210,100,0,460307.3273,62179.3316,"137,772",214.3
Perth Ave Square,Other,437 Perth Av,Toronto,0,100,0,2726.885445,0,120,
Various TPA Locations Etobicoke,Parking garages,Various TPA Locations Etobicoke,Toronto,0,168,0,164021.4561,0,"7,217",
"Radio, Electronics and Telecom",Police stations and associated offices and facilities,951 Wilson Ave,Toronto,18000,168,0,129503.4448,0,"5,698",7.2
Prairie Drive Park,Other,70 Prairie Dr,Toronto,0,100,0,4474.6308,0,197,
Police Dog Service,Police stations and associated offices and facilities,44 Beechwood Dr,Toronto,9440,168,0,188057.7555,11888.66891,"30,744",33.2
Property Dept Workshop,"Administrative offices and related facilities, including municipal council chambers",786 Dundas St E,Toronto,39170,70,0,135210.1969,98770.45243,"192,625",30.1
Perth Dupont,Public libraries,1589 Dupont St.,Toronto,3627,70,0,26833.8122,4628.571428,"9,929",20.9
Pedestrian Crossovers,Other,Various Locations,Toronto,0,168,0,2450068.33,0,"107,803",
Pelmo ParkTennis,Indoor recreational facilities,185 Pelmo Cres,Toronto,2573,100,0,106231.4142,9070.436577,"21,817",78.5
Perth Square Park WR,Other,300 Perth Av,Toronto,560,100,0,6794.284304,0,299,12.1
Police Garage,Police stations and associated offices and facilities,18 Cranfield Rd,Toronto,33024,168,0,363280.5025,81096.79485,"169,257",36.9
Phin Ave Parkette,Other,107 Condor Ave,Toronto,0,100,0,7567.822588,0,333,
Police Headquarters,Police stations and associated offices and facilities,40 College St.,Toronto,425000,168,0,9964157.95,487408.0909,"1,451,769",51.8
Pine Point Arena,Indoor sports arenas,15 Grierson Rd,Toronto,32001,100,0,466513.7176,23943.13143,"65,779",22.5
Pine Point C.C & Pool,Other,15 Grierson Rd (Allenby Ave),Toronto,17265,100,0,80751.6777,23021,"47,063",18.8
Parkdale,Public libraries,1305 Queen St. W.,Toronto,24079,70,0,276414.6999,24193.09244,"57,887",22.1
Parks Various Locations,Other,Various Locations,Toronto,0,100,0,1153238.153,0,"50,742",
Parliament,Public libraries,269 Gerrard St. E.,Toronto,14639,70,0,196979.2695,14138.52043,"35,389",23.7
Pleasantview Arena & R.C,Indoor recreational facilities,545 Van Horne Ave,Toronto,30559,100,0,801333.0349,109922.4901,"243,012",64.2
14 John St,Parking garages,14 John St,Toronto,0,168,0,408.657388,0,18,
301 Scott Rd,Parking garages,301 Scott Rd,Toronto,0,168,0,109064.7201,0,"4,799",
Park Lights - unknown name,Other,0 City Parks Ltg,Toronto,0,100,0,907779.5,0,"39,942",
Palmerston,Public libraries,560 Palmerston Ave.,Toronto,8493,70,0,280077.6522,0,"12,323",33
Police Marine Hq,Police stations and associated offices and facilities,259 Queens Quay W.,Toronto,23035,168,0,400118.7816,28855.20413,"72,142",30.6
Property Maintenance Office,"Administrative offices and related facilities, including municipal council chambers",149 River St,Toronto,13487,70,0,139238.1052,27488.26868,"58,079",31.8
Sunnybrook Stable,Other,1050 Leslie St,Toronto,7535,100,0,55672.81674,3773.632353,"9,582",12.7
Poplar Plains Parkette,Other,3 Poplar Plains Rd,Toronto,0,100,0,1363.448662,0,60,
Public Order,Police stations and associated offices and facilities,4610 Finch Ave.E.,Toronto,8342,168,0,173880.28,18096,"41,852",43.7
Port Union C.C,Community centres,5450 Lawrence Ave E,Toronto,19978,100,0,432810.8157,31981,"79,488",38.6
Port Union Park,Other,76 Maberley Cres,Toronto,0,168,0,1229.557896,0,54,
Property Operation Workshop,"Storage facilities where equipment or vehicles are maintained, repaired or stored",133 River St,Toronto,12034,70,0,54224.83717,39431.49201,"76,911",39.1
Pantry Park / Beaches Park,Other,70 Kew Beach Ave,Toronto,7373,100,0,88737.48366,0,"3,904",12
Pine Point Park Tennis,Other,4 Conan Rd,Toronto,1755,100,0,1361.912271,0,60,0.8
Parkdale Pumping Station,Facilities related to the pumping of water,71 The Queensway,Toronto,11227,168,41831.233,12019876.01,0,"528,875","1,070.60"
Princess Park,Other,212 Doris,Toronto,0,100,0,15184.12045,0,668,
Prince Of Wales Rink (outdoor),Other,1 Third St,Toronto,1970,100,0,177078.6682,8674.235294,"24,186",136.4
Property Bureau,Police stations and associated offices and facilities,799 Islington Ave.,Toronto,43992,168,0,377045.565,54002.29412,"118,654",21.5
Property Evidence Unit,Police stations and associated offices and facilities,330 Progress Ave,Toronto,287752,168,0,3588045.07,215106.9118,"564,426",20.4
Polson Street Park,Other,318 Cherry St,Toronto,0,100,0,38130.51474,0,"1,678",
Pleasant View,Public libraries,575 Van Horne Ave,Toronto,6997,70,0,137386.7995,6185.718184,"17,736",29
Pharmacy Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",135 Pharmacy Ave.,Toronto,1851,70,0,37197.17319,6889.335464,"14,658",59.4
Queen Street Office,"Administrative offices and related facilities, including municipal council chambers",1631 Queen St. E.,Toronto,25327,70,0,347993.0223,39152.44377,"89,310",30.1
Queen's Park Outdoor Ltg,Other,0 Queen's Park,Toronto,0,100,0,24549.18727,0,"1,080",
Queensway Rink,Other,8 Avon Park Dr,Toronto,0,100,0,94410.48382,8556.878292,"20,327",
Rotherham Ave 15,Fire stations and associated offices and facilities,15 Rotherham Ave,Toronto,23002,168,0,182090.4612,29452.66034,"63,678",21.4
Ralph Thornton Community Ctr,Community centres,765 Queen St E,Toronto,17061,100,0,213901.9188,0,"9,412",12.5
Rouge Beach Park,Other,195 Rouge Hills Dr,Toronto,6975,100,0,29458.83689,0,"1,296",4.2
R.C. Harris Filtration Plant,Facilities related to the treatment of water,1 Nursewood Rd.,Toronto,115368,168,143633,47411945.91,47094.73333,"2,175,135",415.3
Riverdale,Public libraries,370 Broadview Ave.,Toronto,9655,70,0,164253.2767,18532.57143,"42,254",37.3
Riverdale Farm,Cultural facilities,201 Winchester St,Toronto,23713,100,0,69324.68751,11996.64883,"25,724",8.3
Ramsden Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1008 Yonge St,Toronto,20247,70,0,160957.7362,97462.24331,"191,286",58.8
Regan Park,Other,9310 Sheppard Ave E,Toronto,0,100,0,857.560912,0,38,
Regent Park Childcare Centre,Other,30 Regent St,Toronto,15963,100,0,327964.5714,0,"14,430",20.5
Rennie Park /Ice Rink,Other,25 Morningside Av,Toronto,0,100,0,437216.3577,0,"19,238",
Richmond Gardens Pool (outdoor),Other,44 Strathdee Dr,Toronto,2594,100,0,40387.46144,11337.1568,"23,204",61.7
Robertson House,Social housing,Shelters & Housing,Toronto,19795,168,0,575242.3071,89368.29604,"194,217",76.7
Roundhouse Park,Other,260 Bremner Blvd,Toronto,0,100,0,27376.35442,0,"1,205",
Roundhouse Complex,Cultural facilities,222 Bremner Bv,Toronto,94001,100,0,179062.0698,0,"7,879",1.9
Rosehill Pumping Station,Facilities related to the pumping of water,0 Mt.pleasant,Toronto,1550,168,36934.516,11239776.41,0,"494,550","7,251.50"
Ridge Park,Other,85 Ridge Road,Toronto,0,100,0,2855.34076,0,126,
R.L. Clark Filtration Plant,Facilities related to the treatment of water,1-45 Twenty Third St.,Toronto,401612,168,114978,48205819.82,79991.08512,"2,272,239",122.1
Riverlea Greenhouse,Other,919 Scarlett Rd,Toronto,17018,168,0,111947.9173,80762.90338,"157,568",56.7
Ramsden Park,Other,1020 Yonge St,Toronto,3434,100,0,451453.33,6020.671647,"31,243",150
Rosetta Mcclain Gardens,Other,1975 Kingston Rd.,Toronto,1098,100,0,30494.4464,0,"1,342",27.8
Runnymede,Public libraries,2178 Bloor St. W.,Toronto,12034,70,0,152957.724,19439.03529,"43,470",29.8
Runnymede Park,Other,221 Ryding Ave,Toronto,0,100,0,30931.67953,0,"1,361",
Rockcliffe GreenHouse,Other,301 Rockcliffe Blvd,Toronto,12271,168,0,93026.24279,48267.77686,"95,319",49.1
Rockcliffe Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",301 Rockcliffe Blvd,Toronto,14047,70,0,73277.21229,37377.33759,"73,867",33.3
Roding Arena & R.C,Indoor recreational facilities,600 Roding St.,Toronto,30494,100,0,508062.4821,22284.12078,"64,472",24.4
Rosehill Reservoir,Other,Rosehill Reservoir,Toronto,2023,168,0,70046.69997,0,"3,082",34.6
Rosegarden Park,Other,Rosegarden Park,Toronto,0,100,0,10147.51389,0,446,
Roseneath Park,Other,15 GLENHURST AVE,Toronto,0,100,0,44616.0218,0,"1,963",
Royalcrest Rink (outdoor),Other,50 Cabernet Circle,Toronto,2508,100,0,212677.3395,0,"9,358",84.8
Roywood A.I.R,Other,9 Roywood Dr,Toronto,2303,100,0,106428.9585,0,"4,683",46.2
Regent Park Aquatic Centre,Indoor recreational facilities,640 Dundas St E,Toronto,30505,100,0,1088911.68,28784.47412,"102,315",45.7
Regent Park C.C,Community centres,402 SHUTER ST,Toronto,55004,100,0,228855.2952,0,"10,070",4.2
Regent Park North Rink,Other,229 Sumach St,Toronto,2153,100,0,169274.9571,0,"7,448",78.6
Regent Park North R.C,Community centres,295 Sackville St Rr,Toronto,6168,100,0,29940.52838,0,"1,317",4.9
Regent Park South Rink,Other,480 Shuter St,Toronto,2519,100,0,307663.7052,0,"13,537",122.1
Rennie Park /Tennis,Other,25 Morningside Ave,Toronto,0,100,0,138507.9344,0,"6,094",
Health Materials Warehouse,"Storage facilities where equipment or vehicles are maintained, repaired or stored",160 Rivalda Rd,Toronto,22604,70,0,143450.2467,20447.57143,"44,958",15.9
Ryerson Community Park,Other,2A Gould St,Toronto,1421,100,0,261161.0443,0,"11,491",183.8
Rosedale Park,Other,20 Scholfield Ave,Toronto,4575,100,0,206668.3196,1238.781176,"11,435",48
RT Commuter Lot,Parking garages,101 Grangeway,Toronto,97,168,0,48905.57959,0,"2,152",504.2
Rowntree Mills Park,Other,130 Rowntree Mill Rd.,Toronto,1389,100,0,82547.37663,0,"3,632",59.4
Rotary Pool (outdoor),Other,25 Eleventh St,Toronto,3477,100,0,45124.07653,29792,"58,292",103.4
Ruddington Park,Other,65 Ruddington Dr,Toronto,0,100,0,1909.232,0,84,
Richview,Public libraries,1806 Islington Ave,Toronto,47254,70,0,603106.0164,30084.54583,"83,396",19.5
Ravina Gardens,Other,290 Clendenan Av,Toronto,194,100,0,2891.478459,0,127,14.9
Riverview Gdns Park,Other,15 Riverview Gdns Lot,Toronto,0,100,0,25814.52033,0,"1,136",
Riverdale Park East,Other,640 Broadview Ave,Toronto,23401,100,0,271456.7432,65896.12559,"136,488",41.3
Richview Pumping Station,Facilities related to the pumping of water,551 Martin Grove Rd,Toronto,2357,168,54403.483,11598611.02,0,"510,339","4,920.90"
Riverdale Park West,Other,500 Gerrard St,Toronto,0,100,0,279520.5194,7.178825,"12,312",
Humber Sewage Pumping Station,Facilities related to the pumping of sewage,490 Riverside Dr,Toronto,0,168,28.75596694,10865.49049,0,478,
Crossways Employment Services,"Administrative offices and related facilities, including municipal council chambers",2340 Dundas St W,Toronto,18277,70,0,820776.5766,47801.27395,"126,459",72.5
Rexdale,Public libraries,2243 Kipling Ave,Toronto,5091,70,0,55611.89893,6185.662338,"14,138",23.8
Roxborough Parkette,Other,30 Roxborough Dr,Toronto,0,100,0,10544.7557,0,464,
Sanderson,Public libraries,327 Bathurst St,Toronto,12701,70,0,127391.5788,13502.36167,"31,125",21.3
St Albans Boys Club,Indoor recreational facilities,843 Palmerston Ave,Toronto,23293,100,0,238511.0383,70177.19399,"143,129",42
SADRA Park,Other,10 Blackthorn Av,Toronto,0,100,0,454.430042,0,20,
Salem Parkette,Other,150 Salem Ave,Toronto,0,100,0,40954.03339,0,"1,802",
St Andrew's Playground,Other,450 Adelaide St W,Toronto,194,100,0,10425.862,0,459,53.7
St. Albans Pumping Station,Facilities related to the pumping of water,30 St.albans Rd,Toronto,3240,168,21436.446,3800378.58,0,"167,217","1,173.00"
Strachan Sewage Pumping Station,Facilities related to the pumping of sewage,1 Strachan Ave,Toronto,0,168,2893.238726,209155.043,5384.466386,"19,379",
Sunnybrook Park,Community centres,1050 Leslie St.,Toronto,43701,100,0,614174.2446,64758.78574,"149,418",29.7
Scadding Cabin,Cultural facilities,0 Lake Shore Blvd W Pole 223,Toronto,431,100,0,9543.804975,0,420,22.1
Scarborough Animal Centre,Other,821 Progress Ave,Toronto,12831,168,0,356029.6926,65469.22546,"139,402",81.6
Scadding Court Community Ctr,Community centres,707 Dundas St W,Toronto,46694,100,0,795376.95,134474.022,"289,152",47.4
Scarborough Arena Gardens,Indoor sports arenas,75 Birchmount Rd,Toronto,38320,100,0,723838.0178,62764.10789,"150,473",36.2
Scarborough Village C.C,Community centres,3600 Kingston Rd,Toronto,58125,100,0,1169011.52,95753.90614,"232,411",37.5
Scarborough Bluffs,Other,49 Cecil Cr,Toronto,97,100,0,10556.5577,0,464,108.8
Scarborough Civic Centre,"Administrative offices and related facilities, including municipal council chambers",150 Borough Dr,Toronto,372861,70,0,6554047.67,264939.7677,"789,114",25.1
Sunshine Center for Seniors,Community centres,60 Lakeshore Ave,Toronto,2250,100,0,53377.40862,0,"2,349",23.7
Sherbourne Common North Park,Other,5 Lower Sherbourne St,Toronto,0,100,0,14654.79757,0,645,
TW Various Locations,Other,0 Various Locations,Toronto,0,168,0,74916.31899,0,"3,296",
Suydam Park,Other,9 Relmar Rd,Toronto,194,100,0,1103.396342,0,49,5.7
Seneca Hill Park,Other,620 Seneca Hill Dr,Toronto,0,100,0,9162.933223,0,403,
Seneca Village C.C,Community centres,1700 Finch Ave E,Toronto,9408,100,0,167043.1209,0,"7,350",17.8
Sentinel Park Baseball,Other,295 Sentinel Rd,Toronto,2443,100,0,18582.68133,0,818,7.6
Smithfield Pool (outdoor),Other,173 Mount Olive Dr,Toronto,850,100,0,15127.03209,6939.314339,"13,781",104
Seaton House,Social housing,339 George St,Toronto,97995,168,0,1424515.896,470004.2649,"950,987",65.2
S.H Armstrong R.C,Indoor swimming pools,56 Woodfield Rd,Toronto,18277,100,0,191515.0759,31091.3989,"67,189",28.4
Sherwood Park,Other,190 Sherwood Ave,Toronto,5909,100,0,100287.8333,0,"4,413",17
Spandina House Museum,Cultural facilities,285 Spadina Rd,Toronto,27588,100,0,89177.82053,56606.70474,"110,910",24.9
Sidney Belsey Cres,Street lighting,Sidney Belsey Cres,Toronto,0,70,0,7637.985,0,336,
Sir Adam Beck Rink,Other,4 Orianna Dr,Toronto,2196,100,0,257355.5056,6478.254706,"23,568",148.3
Sixth St Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",297 Sixth St,Toronto,6997,70,0,10292.50848,10307.52941,"19,934",17
St James Town,Street lighting,16A St James Crt,Toronto,0,70,0,1023.416131,0,45,
St Jamestown West Park,Other,40 Howard St,Toronto,0,100,0,1817.864147,0,80,
Military Trail Sewage Pumping Station,Facilities related to the pumping of sewage,1A Skyridge Rd,Toronto,0,168,15.83200573,7564.803479,0,333,
St Lawrence,Public libraries,171 Front St. E.,Toronto,4833,70,0,49385.62037,0,"2,173",10.2
Streetlighting Etobicoke,Street lighting,Steetlighting Etobicoke,Toronto,0,70,0,18643891.96,0,"820,331",
Streetlighting East York,Street lighting,850 Coxwell Ave Streetlighting,Toronto,0,70,0,4560862.77,0,"200,678",
St Lawrence Hall,"Administrative offices and related facilities, including municipal council chambers",157 King St East,Toronto,55413,70,0,1111967.17,81803.52083,"203,535",35.7
St Lawrence Market North,Cultural facilities,92 Front St E,Toronto,27997,100,0,283216.2409,50258.91651,"107,451",29.1
St Lawrence Market South,Cultural facilities,91 Front St E,Toronto,99114,100,0,5464269.58,226608.7048,"668,718",79.3
Streetlighting North York,Street lighting,NY Street Lighting,Toronto,0,70,0,31158974.71,0,"1,370,995",
Streetlighting Scarborough,Street lighting,2100 Ellesmere Rd,Toronto,0,70,0,28869173.46,0,"1,270,244",
Streetlighting Toronto,Street lighting,City Streetlights,Toronto,0,70,0,28864437.83,0,"1,270,035",
Streetlighting York,Street lighting,Streetlighting York,Toronto,0,70,0,4500543.2,0,"198,024",
St. Marks Childcare Centre,Other,201 Cowan Ave,Toronto,4004,100,0,12899.33901,0,568,3.2
Spadina Marina Museum,Cultural facilities,539 Queens Quay W,Toronto,17922,100,0,75661.77475,0,"3,329",4.2
Smythe Park,Other,175 Scarlett Rd,Toronto,3000,100,0,78665.42349,16668,"34,964",84.9
Warren Park Sewage Pumping Station,Facilities related to the pumping of sewage,6 Pasadena Gardens,Toronto,0,168,636.3669421,80514.63241,0,"3,543",
Snow Storage Facility,Other,207 NEW TORONTO ST,Etobicoke,0,168,0,62.256,0,3,
Sunnyside Sewage Pumping Station,Facilities related to the pumping of sewage,0 Sunnyside Beach,Toronto,0,168,868.05979,84769.48522,0,"3,730",
Sunnyside Park,Other,1755 Lake Shore Blvd W,Toronto,52033,100,0,381689.4746,72448.25747,"153,722",22
Seven Oaks,Long-term care,9 Neilson Rd.,Toronto,133311,168,0,2694846.91,426620.1898,"924,885",54
Seven Oaks Tennis,Other,224 Ronymeadow Terr,Toronto,0,100,0,10656.0148,0,469,
Spadina Road,Public libraries,10 Spadina Rd.,Toronto,3950,70,0,64544.62042,7082.363871,"16,226",35.3
Spadina St Clair Reservoir,Other,301 St Clair Ave W Spad S/E,Toronto,678,168,0,117930.9639,0,"5,189",173.9
Stanley Park - Baseball Diamond,Other,700 Wellington St W,Toronto,0,100,0,39806.7035,0,"1,751",
Scarborough Pumping Station,Facilities related to the pumping of water,21 Fishleigh Dr,Toronto,9160,168,9684.294,3399465.69,0,"149,576",371.1
Spadina Rd 35,Other,35 Spadina Rd,Toronto,3552,100,0,27451.58122,3730.274517,"8,258",18.8
Spadina Road Parkette,Other,208 Spadina Rd,Toronto,0,100,0,5908.147832,0,260,
Swansea Sewage Pumping Station,Facilities related to the pumping of sewage,110 The Queensway,Toronto,527,168,1560.761258,226396.6764,0,"9,961",429.6
Steeles,Public libraries,375 Bamburgh Cir,Toronto,5005,70,0,87248.8982,6558.283333,"16,234",31.3
Stanley C.C,Community centres,25 Stanley Rd,Toronto,12895,100,0,231787.0627,20006.50662,"48,011",34.4
St Clair Silverthorn,Public libraries,1748 St. Clair Ave. W.,Toronto,4585,70,0,35550.78069,1988.411765,"5,322",12.3
Stephenson Park,Other,61 Stephenson Ave,Toronto,0,100,0,19972.17529,0,879,
St Hilda Parkette,Other,Dufferin St,Toronto,26350,100,0,2137.277488,0,94,0.1
St James Town C.C.,Community centres,495 Sherbourne St,Toronto,41904,100,0,879436.99,147711.0858,"317,869",58.2
St Lawrence C.C,Community centres,224 The Esplanade,Toronto,46113,100,0,939326.75,267069.4767,"546,092",81.5
St Lawrence Centre,Performing arts facilities,27 Front St. E.,Toronto,80729,100,0,1759067.608,0,"367,322",38.2
Stanley Park,Other,860 King St W,Toronto,4855,100,0,11859.69736,5193.557143,"10,338",13.7
Scarborough Transfer Station,Other,1850 Markham Rd,Toronto,96595,70,0,1741079.79,83808.3971,"235,005",27.2
Sugar Beach Park,Other,11 Dockside Dr,Toronto,0,100,0,24302.66345,0,"1,069",
Summerlea Rink,Other,2 Arcot Blvd,Toronto,0,100,0,135555.9684,0,"5,964",
Sunnydale Rink (outdoor),Other,50 Amoro Dr,Toronto,3509,100,0,238660.1274,19732.26103,"47,795",127.4
Scarborough Village Fieldhouse,Other,3600 Kingston Rd,Toronto,0,100,0,8994.198118,0,396,
Spenvalley Park T.C,Other,126 Spenvalley Dr,Toronto,0,100,0,986.380188,0,43,
Swansea Town Hall Comm Ctr,Community centres,95 Lavinia Ave,Toronto,14402,100,0,126684.1407,0,"5,574",8.8
Sir Winston Churchill Pk,Other,301 St Clair Ave W,Toronto,0,100,0,55106.922,7461.620313,"16,527",
Sweeney Park,Other,100 Sweeney Dr,Toronto,0,100,0,9358.157052,0,412,
Scarlett Woods Golf Course,Other,1000 Jane St,Toronto,3348,100,0,33417.28356,10434.85386,"21,192",42.9
Scott Westney House,Community centres,180 McLevin Ave,Toronto,3046,100,0,153507.57,0,"6,754",50.4
Stan Wadlow Clubhouse,Indoor recreational facilities,373 Cedarvale Ave,Toronto,10323,100,0,109452.6858,41472.76895,"83,199",53
Scarborough West Office,"Administrative offices and related facilities, including municipal council chambers",1225 Kennedy Rd,Toronto,19999,70,0,484890.2181,41962.3284,"100,644",46.4
S Walter Stewart,Public libraries,170 Memorial Park Dr,Toronto,25847,70,0,425295.9,30020.1743,"75,451",28.7
Symington Park,Other,437 Perth Ave,Toronto,0,100,0,4011.131911,0,176,
Taddle Creek Park,Other,40 Bedford Rd,Toronto,0,100,0,2475.232399,0,109,
Tall Pines C.C,Community centres,64 Rylander Blvd,Toronto,5188,100,0,49226.20106,6037.999999,"13,578",21.8
Tam Heather C.C,Community centres,730 Military Trail,Toronto,28546,100,0,866459.3681,0,"38,124",30.4
TAVIS - OSSG,Police stations and associated offices and facilities,2126 Kipling Ave,Toronto,16952,168,0,257726.3522,20815.03247,"50,680",28.2
Taylor Memorial,Public libraries,1440 Kingston Rd,Toronto,5005,70,0,52022.50949,17684.826,"35,713",47.7
Thomas Berry Childcare Centre,Other,3495 Lakeshore Blvd.W.,Toronto,9117,100,0,131533.2199,23417.97706,"50,047",41.5
Talbot Park Clubhouse,Other,645 Eglinton Ave E,Toronto,2820,100,0,15750.98526,0,693,5.6
Trinity Bellwoods Outdoor Rink,Other,140 Gore Vale  Ave,Toronto,1001,100,0,160395.5984,766.942941,"8,507",168.3
Trinity Bellwoods Park,Other,790 Queen St W,Toronto,42830,100,0,54966.31077,7162.186443,"15,955",3
Time and Clock Monument,Cultural facilities,0 Queen St E Unit Bridge,Toronto,0,100,0,18178.76636,0,800,
Trace Manes Clubhouse,Indoor recreational facilities,110 Rumsey Rd,Toronto,6329,100,0,88445.95164,22327.59577,"46,091",51.2
Taylor Creek Park,Other,260 Dawes Rd,Toronto,1690,100,0,24723.56586,0,"1,088",14.6
Traffic Control Signals,Other,Various Locations,Toronto,0,168,0,14314.2,0,630,
True Davidson Acres,Long-term care,200 Dawes Rd,Toronto,130082,168,0,2596223.777,415429.4282,"899,395",53.7
Temp - St Lawrence Market North,Cultural facilities,125 The Esplanade,Toronto,0,100,0,93605.70871,5284.69697,"14,107",
The Elms Pool and Community School,Indoor swimming pools,45 Golfdown Dr,Toronto,13885,100,0,417200.9995,80506.96559,"170,515",91.3
Thorncliffe,Public libraries,48 Thorncliffe Park Dr,Toronto,11034,70,0,197561.2843,4744.65909,"17,660",22.4
Thistletown C.C,Community centres,925 Albion Rd,Toronto,44810,100,0,368153.4774,90146.85294,"186,576",29.5
Toronto Island Filtration Plant,Other,446 Lakeshore Ave,Toronto,0,168,0,10300.20801,0,453,
Toronto Island Street Lighting,Street lighting,Lake Shore Ave.,Toronto,0,70,0,94480.29,0,"4,157",
Toronto Island Service Office,"Administrative offices and related facilities, including municipal council chambers",1 Lake Shore Ave,Toronto,20968,70,0,50682.3305,13857.23196,"28,420",9.4
Toronto Island Service Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",0 Centre Isld,Toronto,34724,70,0,23913.22509,0,"1,052",0.7
Tournament Park Tennis,Other,30 Tournament Dr,Toronto,1259,100,0,9661.978118,0,425,7.7
The Mission Ground,Other,399 Merton St,Toronto,0,100,0,2272.393332,0,100,
Toronto Admin Office,"Administrative offices and related facilities, including municipal council chambers",281 Front St E,Toronto,54638,70,0,192932.79,37509.5664,"79,382",10.8
Toronto Centre for the Arts,Performing arts facilities,5040 Yonge St,Toronto,177992,100,0,1831704.411,181021.0103,"422,725",21
Todmorden Mills Butler Building,Indoor recreational facilities,67 Pottery Rd,Toronto,17707,100,0,294788.6375,28810.70427,"67,423",33.8
Tam O'shanter Golf Course,Other,2461 Birchmount Rd,Toronto,4489,100,0,132012.9614,18307.08353,"40,409",72.5
Topham Park Clubhouse,Indoor recreational facilities,1 Tiago Ave,Toronto,3283,100,0,26946.91559,10330.16931,"20,710",41.4
Totts Tot Lot,Other,1 Gradwell Dr,Toronto,0,100,0,73.6696,0,3,
Thornhill Pumping Station,Facilities related to the pumping of water,1 Green Lane,Thornhill,1550,168,1568.386,217542.2149,0,"9,572",140.4
Ted Reeve Arena,Indoor sports arenas,175 Main St,Toronto,40601,100,0,1045715.174,0,"46,011",25.8
Toronto Reference Library,Public libraries,789 Yonge St,Toronto,416025,70,0,8020682.39,399386.3015,"1,107,750",29.4
Train Storage Building,"Storage facilities where equipment or vehicles are maintained, repaired or stored",20 Centre Road,Toronto,30849,70,0,208122.1495,69340.83217,"140,212",30.5
4005 Eglinton Ave W,Other,4005 Eglinton Ave W,Etobicoke,0,168,0,25477.05374,0,"1,121",
